0.499130861574,0
0.626340862423,1
1.054045447017,2
1.367824672636,3
1.887475493272,4
2.014685494121,5
2.29962346529,6
2.426833466139,7
2.627695734274,8
2.775261193609,9
3.072912160745,10
3.200122161593,11
3.327332162442,12
3.454542163291,13
3.581752164139,14
3.708962164988,15
3.836172165837,16
3.963382166685,17
4.090592167534,18
4.217802168383,19
4.345012169231,20
4.47222217008,21
4.599432170929,22
4.789134051769,23
4.974829752388,24
5.102039753237,25
5.229249754085,26
5.356459754934,27
5.483669755783,28
5.610879756631,29
5.770715938594,30
5.897925939442,31
6.025135940291,32
6.19625748108,33
6.851286120992,34
7.030604296346,35
7.641060631795,36
7.881508346848,37
8.008718347697,38
8.409478189919,39
8.548638083027,40
8.675848083876,41
8.803058084724,42
8.930268085573,43
9.057478086422,44
9.18468808727,45
9.311898088119,46
9.439108088968,47
9.635656825789,48
9.886178332442,49
10.291360098566,50
10.418570099415,51
10.545780100263,52
10.725260748986,53
11.127815298912,54
11.255025299761,55
11.38223530061,56
11.509445301458,57
11.636655302307,58
11.763865303156,59
11.891075304004,60
12.018285304853,61
12.145495305702,62
12.27270530655,63
12.843273032712,64
12.97048303356,65
13.097693034409,66
13.224903035258,67
13.352113036106,68
13.479323036955,69
13.799137601484,70
13.926347602333,71
14.053557603182,72
14.18076760403,73
14.397483000761,74
14.630105658998,75
14.892607259342,76
15.038652793365,77
15.165862794213,78
15.293072795062,79
15.420282795911,80
15.547492796759,81
15.674702797608,82
15.801912798457,83
15.929122799305,84
16.056332800154,85
16.183542801003,86
16.310752801851,87
16.595666389448,88
16.722876390297,89
17.027196108991,90
17.154406109839,91
17.401003286666,92
17.528213287514,93
17.655423288363,94
17.782633289212,95
17.90984329006,96
18.037053290909,97
18.164263291757,98
18.291473292606,99
18.418683293455,100
18.545893294303,101
18.673103295152,102
18.800313296001,103
18.927523296849,104
19.054733297698,105
19.225122140236,106
19.352332141084,107
19.479542141933,108
19.606752142782,109
19.73396214363,110
19.861172144479,111
19.988382145328,112
20.115592146176,113
20.242802147025,114
20.370012147874,115
20.954791965542,116
21.082001966391,117
21.296116084006,118
21.423326084855,119
21.864502540391,120
22.291986881326,121
22.419196882174,122
22.634370137749,123
22.836523971717,124
23.1548351984,125
23.333635480129,126
23.940423998657,127
24.419459959731,128
24.617715862205,129
24.744925863054,130
24.872135863903,131
25.37358333535,132
25.500793336199,133
26.057352659008,134
26.184562659857,135
26.311772660706,136
26.438982661554,137
26.566192662403,138
26.693402663252,139
26.8206126641,140
26.947822664949,141
27.075032665798,142
27.202242666646,143
27.329452667495,144
27.456662668344,145
27.583872669192,146
27.711082670041,147
27.83829267089,148
27.965502671738,149
28.092712672587,150
28.305154955034,151
28.432364955883,152
28.559574956732,153
28.68678495758,154
28.813994958429,155
28.941204959277,156
29.068414960126,157
29.337540966374,158
30.374566857899,159
